timestamp,src_ip,dst_ip,src_port,dst_port,protocol,message
1781964239.3821282,10.0.0.1,10.0.0.2,55793,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821337,10.0.0.1,10.0.0.2,55794,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821368,10.0.0.1,10.0.0.2,55795,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.38214,10.0.0.1,10.0.0.2,55796,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382143,10.0.0.1,10.0.0.2,55797,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382146,10.0.0.1,10.0.0.2,55798,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382149,10.0.0.1,10.0.0.2,55799,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821518,10.0.0.1,10.0.0.2,55800,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821547,10.0.0.1,10.0.0.2,55801,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821576,10.0.0.1,10.0.0.2,55802,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821607,10.0.0.1,10.0.0.2,55803,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821638,10.0.0.1,10.0.0.2,55804,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821666,10.0.0.1,10.0.0.2,55805,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821692,10.0.0.1,10.0.0.2,55806,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382175,10.0.0.1,10.0.0.2,55807,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382178,10.0.0.1,10.0.0.2,55808,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821812,10.0.0.1,10.0.0.2,55809,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821867,10.0.0.1,10.0.0.2,55810,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821895,10.0.0.1,10.0.0.2,55811,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821926,10.0.0.1,10.0.0.2,55812,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821957,10.0.0.1,10.0.0.2,55813,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3821988,10.0.0.1,10.0.0.2,55814,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382202,10.0.0.1,10.0.0.2,55815,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822048,10.0.0.1,10.0.0.2,55816,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822076,10.0.0.1,10.0.0.2,55817,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822105,10.0.0.1,10.0.0.2,55818,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822136,10.0.0.1,10.0.0.2,55819,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822165,10.0.0.1,10.0.0.2,55820,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822193,10.0.0.1,10.0.0.2,55821,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822224,10.0.0.1,10.0.0.2,55822,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382225,10.0.0.1,10.0.0.2,55823,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822281,10.0.0.1,10.0.0.2,55824,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382231,10.0.0.1,10.0.0.2,55825,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822367,10.0.0.1,10.0.0.2,55826,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822398,10.0.0.1,10.0.0.2,55827,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822424,10.0.0.1,10.0.0.2,55828,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822706,10.0.0.1,10.0.0.2,55829,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822744,10.0.0.1,10.0.0.2,55830,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822775,10.0.0.1,10.0.0.2,55831,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822849,10.0.0.1,10.0.0.2,55832,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822882,10.0.0.1,10.0.0.2,55833,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822908,10.0.0.1,10.0.0.2,55834,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3822966,10.0.0.1,10.0.0.2,55835,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823,10.0.0.1,10.0.0.2,55836,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382303,10.0.0.1,10.0.0.2,55837,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823059,10.0.0.1,10.0.0.2,55838,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382309,10.0.0.1,10.0.0.2,55839,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823116,10.0.0.1,10.0.0.2,55840,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823147,10.0.0.1,10.0.0.2,55841,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382321,10.0.0.1,10.0.0.2,55842,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382324,10.0.0.1,10.0.0.2,55843,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382327,10.0.0.1,10.0.0.2,55844,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.38233,10.0.0.1,10.0.0.2,55845,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382333,10.0.0.1,10.0.0.2,55846,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823357,10.0.0.1,10.0.0.2,55847,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382339,10.0.0.1,10.0.0.2,55848,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823419,10.0.0.1,10.0.0.2,55849,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382345,10.0.0.1,10.0.0.2,55850,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823478,10.0.0.1,10.0.0.2,55851,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382351,10.0.0.1,10.0.0.2,55852,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823538,10.0.0.1,10.0.0.2,55853,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823566,10.0.0.1,10.0.0.2,55854,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823597,10.0.0.1,10.0.0.2,55855,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823626,10.0.0.1,10.0.0.2,55856,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823657,10.0.0.1,10.0.0.2,55857,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823714,10.0.0.1,10.0.0.2,55858,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823743,10.0.0.1,10.0.0.2,55859,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823774,10.0.0.1,10.0.0.2,55860,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823805,10.0.0.1,10.0.0.2,55861,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823833,10.0.0.1,10.0.0.2,55862,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823864,10.0.0.1,10.0.0.2,55863,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823922,10.0.0.1,10.0.0.2,55864,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3823948,10.0.0.1,10.0.0.2,55865,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382398,10.0.0.1,10.0.0.2,55866,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382401,10.0.0.1,10.0.0.2,55867,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824039,10.0.0.1,10.0.0.2,55868,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382407,10.0.0.1,10.0.0.2,55869,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824098,10.0.0.1,10.0.0.2,55870,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382413,10.0.0.1,10.0.0.2,55871,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824155,10.0.0.1,10.0.0.2,55872,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824186,10.0.0.1,10.0.0.2,55873,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382424,10.0.0.1,10.0.0.2,55874,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824272,10.0.0.1,10.0.0.2,55875,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824298,10.0.0.1,10.0.0.2,55876,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382433,10.0.0.1,10.0.0.2,55877,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824358,10.0.0.1,10.0.0.2,55878,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382439,10.0.0.1,10.0.0.2,55879,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824418,10.0.0.1,10.0.0.2,55880,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824449,10.0.0.1,10.0.0.2,55881,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824477,10.0.0.1,10.0.0.2,55882,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824532,10.0.0.1,10.0.0.2,55883,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824806,10.0.0.1,10.0.0.2,55884,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824847,10.0.0.1,10.0.0.2,55885,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824878,10.0.0.1,10.0.0.2,55886,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824906,10.0.0.1,10.0.0.2,55887,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824937,10.0.0.1,10.0.0.2,55888,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3824968,10.0.0.1,10.0.0.2,55889,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825042,10.0.0.1,10.0.0.2,55890,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825073,10.0.0.1,10.0.0.2,55891,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825128,10.0.0.1,10.0.0.2,55892,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382516,10.0.0.1,10.0.0.2,55893,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382519,10.0.0.1,10.0.0.2,55894,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382522,10.0.0.1,10.0.0.2,55895,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825252,10.0.0.1,10.0.0.2,55896,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382528,10.0.0.1,10.0.0.2,55897,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825312,10.0.0.1,10.0.0.2,55898,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382534,10.0.0.1,10.0.0.2,55899,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382537,10.0.0.1,10.0.0.2,55900,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.38254,10.0.0.1,10.0.0.2,55901,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825428,10.0.0.1,10.0.0.2,55902,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825457,10.0.0.1,10.0.0.2,55903,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825488,10.0.0.1,10.0.0.2,55904,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382552,10.0.0.1,10.0.0.2,55905,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825576,10.0.0.1,10.0.0.2,55906,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825605,10.0.0.1,10.0.0.2,55907,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825636,10.0.0.1,10.0.0.2,55908,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825665,10.0.0.1,10.0.0.2,55909,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825696,10.0.0.1,10.0.0.2,55910,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825722,10.0.0.1,10.0.0.2,55911,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825753,10.0.0.1,10.0.0.2,55912,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825781,10.0.0.1,10.0.0.2,55913,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825812,10.0.0.1,10.0.0.2,55914,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382584,10.0.0.1,10.0.0.2,55915,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825872,10.0.0.1,10.0.0.2,55916,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.38259,10.0.0.1,10.0.0.2,55917,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825927,10.0.0.1,10.0.0.2,55918,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825958,10.0.0.1,10.0.0.2,55919,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3825989,10.0.0.1,10.0.0.2,55920,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826048,10.0.0.1,10.0.0.2,55921,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382611,10.0.0.1,10.0.0.2,55922,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382614,10.0.0.1,10.0.0.2,55923,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382617,10.0.0.1,10.0.0.2,55924,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826199,10.0.0.1,10.0.0.2,55925,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382623,10.0.0.1,10.0.0.2,55926,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826258,10.0.0.1,10.0.0.2,55927,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382629,10.0.0.1,10.0.0.2,55928,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826318,10.0.0.1,10.0.0.2,55929,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826344,10.0.0.1,10.0.0.2,55930,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826375,10.0.0.1,10.0.0.2,55931,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826404,10.0.0.1,10.0.0.2,55932,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826435,10.0.0.1,10.0.0.2,55933,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826494,10.0.0.1,10.0.0.2,55934,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826525,10.0.0.1,10.0.0.2,55935,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826554,10.0.0.1,10.0.0.2,55936,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382661,10.0.0.1,10.0.0.2,55937,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826888,10.0.0.1,10.0.0.2,55938,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826928,10.0.0.1,10.0.0.2,55939,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3826957,10.0.0.1,10.0.0.2,55940,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827178,10.0.0.1,10.0.0.2,55941,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382721,10.0.0.1,10.0.0.2,55942,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382724,10.0.0.1,10.0.0.2,55943,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827271,10.0.0.1,10.0.0.2,55944,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.38273,10.0.0.1,10.0.0.2,55945,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827467,10.0.0.1,10.0.0.2,55946,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827498,10.0.0.1,10.0.0.2,55947,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827524,10.0.0.1,10.0.0.2,55948,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827631,10.0.0.1,10.0.0.2,55949,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827665,10.0.0.1,10.0.0.2,55950,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827693,10.0.0.1,10.0.0.2,55951,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827724,10.0.0.1,10.0.0.2,55952,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827782,10.0.0.1,10.0.0.2,55953,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827813,10.0.0.1,10.0.0.2,55954,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827844,10.0.0.1,10.0.0.2,55955,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827872,10.0.0.1,10.0.0.2,55956,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.38279,10.0.0.1,10.0.0.2,55957,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827932,10.0.0.1,10.0.0.2,55958,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827963,10.0.0.1,10.0.0.2,55959,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3827991,10.0.0.1,10.0.0.2,55960,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828022,10.0.0.1,10.0.0.2,55961,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382805,10.0.0.1,10.0.0.2,55962,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382808,10.0.0.1,10.0.0.2,55963,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382811,10.0.0.1,10.0.0.2,55964,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382814,10.0.0.1,10.0.0.2,55965,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382817,10.0.0.1,10.0.0.2,55966,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828201,10.0.0.1,10.0.0.2,55967,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382823,10.0.0.1,10.0.0.2,55968,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828285,10.0.0.1,10.0.0.2,55969,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828316,10.0.0.1,10.0.0.2,55970,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828347,10.0.0.1,10.0.0.2,55971,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828378,10.0.0.1,10.0.0.2,55972,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828409,10.0.0.1,10.0.0.2,55973,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828437,10.0.0.1,10.0.0.2,55974,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828464,10.0.0.1,10.0.0.2,55975,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828495,10.0.0.1,10.0.0.2,55976,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382855,10.0.0.1,10.0.0.2,55977,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382858,10.0.0.1,10.0.0.2,55978,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382861,10.0.0.1,10.0.0.2,55979,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828638,10.0.0.1,10.0.0.2,55980,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828666,10.0.0.1,10.0.0.2,55981,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828697,10.0.0.1,10.0.0.2,55982,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828726,10.0.0.1,10.0.0.2,55983,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828757,10.0.0.1,10.0.0.2,55984,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3828812,10.0.0.1,10.0.0.2,55985,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382887,10.0.0.1,10.0.0.2,55986,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.38289,10.0.0.1,10.0.0.2,55987,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382893,10.0.0.1,10.0.0.2,55988,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382896,10.0.0.1,10.0.0.2,55989,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382899,10.0.0.1,10.0.0.2,55990,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382902,10.0.0.1,10.0.0.2,55991,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829048,10.0.0.1,10.0.0.2,55992,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382942,10.0.0.1,10.0.0.2,55993,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382946,10.0.0.1,10.0.0.2,55994,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382949,10.0.0.1,10.0.0.2,55995,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382952,10.0.0.1,10.0.0.2,55996,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382955,10.0.0.1,10.0.0.2,55997,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382958,10.0.0.1,10.0.0.2,55998,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829608,10.0.0.1,10.0.0.2,55999,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382964,10.0.0.1,10.0.0.2,56000,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829718,10.0.0.1,10.0.0.2,56001,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829749,10.0.0.1,10.0.0.2,56002,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.382978,10.0.0.1,10.0.0.2,56003,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829808,10.0.0.1,10.0.0.2,56004,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829863,10.0.0.1,10.0.0.2,56005,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829896,10.0.0.1,10.0.0.2,56006,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829927,10.0.0.1,10.0.0.2,56007,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829954,10.0.0.1,10.0.0.2,56008,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3829985,10.0.0.1,10.0.0.2,56009,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830016,10.0.0.1,10.0.0.2,56010,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830044,10.0.0.1,10.0.0.2,56011,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830075,10.0.0.1,10.0.0.2,56012,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830106,10.0.0.1,10.0.0.2,56013,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830135,10.0.0.1,10.0.0.2,56014,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830163,10.0.0.1,10.0.0.2,56015,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830194,10.0.0.1,10.0.0.2,56016,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383025,10.0.0.1,10.0.0.2,56017,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383028,10.0.0.1,10.0.0.2,56018,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830311,10.0.0.1,10.0.0.2,56019,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830338,10.0.0.1,10.0.0.2,56020,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830369,10.0.0.1,10.0.0.2,56021,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830397,10.0.0.1,10.0.0.2,56022,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830428,10.0.0.1,10.0.0.2,56023,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383046,10.0.0.1,10.0.0.2,56024,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383049,10.0.0.1,10.0.0.2,56025,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830519,10.0.0.1,10.0.0.2,56026,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830545,10.0.0.1,10.0.0.2,56027,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830576,10.0.0.1,10.0.0.2,56028,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830605,10.0.0.1,10.0.0.2,56029,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830636,10.0.0.1,10.0.0.2,56030,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830667,10.0.0.1,10.0.0.2,56031,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830698,10.0.0.1,10.0.0.2,56032,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830752,10.0.0.1,10.0.0.2,56033,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383081,10.0.0.1,10.0.0.2,56034,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383084,10.0.0.1,10.0.0.2,56035,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830898,10.0.0.1,10.0.0.2,56036,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830926,10.0.0.1,10.0.0.2,56037,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830955,10.0.0.1,10.0.0.2,56038,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3830986,10.0.0.1,10.0.0.2,56039,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831015,10.0.0.1,10.0.0.2,56040,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831046,10.0.0.1,10.0.0.2,56041,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831077,10.0.0.1,10.0.0.2,56042,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831103,10.0.0.1,10.0.0.2,56043,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831131,10.0.0.1,10.0.0.2,56044,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831162,10.0.0.1,10.0.0.2,56045,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383119,10.0.0.1,10.0.0.2,56046,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831465,10.0.0.1,10.0.0.2,56047,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831506,10.0.0.1,10.0.0.2,56048,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831785,10.0.0.1,10.0.0.2,56049,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831818,10.0.0.1,10.0.0.2,56050,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3831983,10.0.0.1,10.0.0.2,56051,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3832014,10.0.0.1,10.0.0.2,56052,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.383204,10.0.0.1,10.0.0.2,56053,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3832223,10.0.0.1,10.0.0.2,56054,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3832257,10.0.0.1,10.0.0.2,56055,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3832283,10.0.0.1,10.0.0.2,56056,80,TCP,[1:1000001:1] SYN Flood Detected
1781964239.3832314,10.0.0.1,10.0.0.2,56057,80,TCP,[1:1000001:1] SYN Flood Detected
